Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb_x,Fouled,Off,Disp,UnsTch,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_y,Blocks,AvgP,PS%,year
Tom Huddlestone,Hull,36,Midfielder,31,2025,1,0,0.6774193548387096,0.6129032258064516,0.2258064516129032,0.4838709677419355,0.032258064516129,0.4516129032258064,0.3548387096774194,6.496129032258065,1.096774193548387,1.5806451612903225,1.064516129032258,0.064516129032258,2.225806451612903,0.8064516129032258,0.3548387096774194,40.064516129032256,81.88405797101449,2016
Fernando,Man City,36,Midfielder,15,560,0,0,0.1333333333333333,0.2,0.0666666666666666,0.4666666666666667,0.0,0.1333333333333333,0.3333333333333333,6.496,1.4,0.9333333333333332,0.7333333333333333,0.0,2.066666666666667,0.6,0.0,24.73333333333333,88.67924528301887,2016
Jeff Hendrick,Burnley,31,Midfielder,32,2696,2,1,0.96875,0.40625,0.75,1.15625,0.125,0.78125,1.21875,6.494687500000002,1.03125,1.1875,1.375,0.03125,1.0,1.03125,0.34375,31.40625,77.71144278606965,2016
Martin Kelly,Crystal Palace,33,Defender,29,2131,0,2,0.1034482758620689,0.2758620689655172,0.1034482758620689,0.3103448275862069,0.0,0.0689655172413793,0.6206896551724138,6.492068965517243,1.5517241379310345,0.896551724137931,0.6551724137931034,0.2413793103448276,4.551724137931035,0.8275862068965517,0.5862068965517241,21.517241379310345,69.55128205128204,2016
Callum Wilson,Bournemouth,31,Forward,20,1367,6,0,1.55,0.4,0.4,1.3,0.9,1.95,2.35,6.4915,0.3,0.25,1.5,0.0,0.05,0.25,0.15,9.55,72.77486910994764,2016
Shinji Okazaki,Leicester,37,Forward,30,1578,3,1,0.9666666666666668,0.4666666666666667,0.4333333333333333,1.5,0.1333333333333333,0.9666666666666668,1.6,6.4896666666666665,1.0,0.4,0.9333333333333332,0.0,0.1666666666666666,1.1333333333333333,0.0666666666666666,14.6,74.88584474885845,2016
Benik Afobe,Bournemouth,30,Forward,31,1454,6,3,1.2580645161290325,0.7419354838709677,0.2580645161290322,0.4193548387096774,0.4516129032258064,0.6774193548387096,0.935483870967742,6.488387096774196,0.2903225806451613,0.1612903225806451,0.6774193548387096,0.0,0.6129032258064516,0.3548387096774194,0.064516129032258,9.580645161290322,78.78787878787878,2016
Lee Cattermole,Sunderland,35,Midfielder,8,640,0,0,0.5,0.25,0.375,1.125,0.0,0.75,0.375,6.484999999999999,1.625,2.5,1.75,0.0,1.125,2.125,0.75,35.125,76.15658362989323,2016
Ramadan Sobhi,Stoke,26,Midfielder,17,849,0,1,0.2352941176470588,0.5294117647058824,1.5294117647058822,0.5294117647058824,0.1764705882352941,1.1764705882352942,1.1176470588235294,6.480588235294117,1.2941176470588236,0.4705882352941176,0.5882352941176471,0.0,0.0,1.0588235294117647,0.0588235294117647,17.58823529411765,78.92976588628763,2016
Moussa Sissoko,Tottenham,34,Midfielder,25,903,0,2,0.68,0.84,0.8,0.4,0.08,0.56,0.8,6.479599999999998,0.56,0.28,0.84,0.0,0.44,0.24,0.04,18.08,81.85840707964603,2016
Christian Kabasele,Watford,32,Defender,16,767,2,0,0.4375,0.1875,0.125,0.25,0.0,0.0,0.1875,6.476250000000001,0.9375,1.0625,0.8125,0.0625,2.5,0.5625,0.125,14.875,65.12605042016807,2016
Abdoulaye Doucoure,Watford,30,Midfielder,20,1351,1,0,1.1,0.6,0.7,0.25,0.0,0.75,0.7,6.475500000000002,0.85,1.05,0.6,0.0,1.1,1.1,0.2,41.65,87.03481392557023,2016
Havard Nordtveit,West Ham,33,Defender,16,956,0,1,0.4375,0.25,0.25,0.5,0.0,0.25,0.1875,6.473125,1.125,1.5,0.6875,0.25,1.5625,0.625,0.25,25.8125,77.72397094430993,2016
Brad Guzan,Middlesbrough,38,Goalkeeper,10,900,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.4670000000000005,0.0,0.1,0.1,0.0,0.6,0.0,0.0,29.7,45.11784511784512,2016
Aaron Cresswell,West Ham,33,Defender,26,2118,0,2,0.4230769230769231,0.6538461538461539,0.3461538461538461,0.3076923076923077,0.1538461538461538,0.7307692307692307,0.5384615384615384,6.463461538461536,0.8076923076923077,0.9615384615384616,0.4230769230769231,0.1153846153846153,2.3461538461538463,0.5769230769230769,0.2307692307692307,29.153846153846157,75.46174142480211,2016
Matthew Pennington,Everton,28,Defender,3,180,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,6.463333333333334,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.6666666666666666,0.3333333333333333,24.33333333333333,75.34246575342466,2016
Jonas Olsson,WBA,40,Defender,7,591,0,0,0.4285714285714285,0.0,0.4285714285714285,0.8571428571428571,0.2857142857142857,0.0,0.1428571428571428,6.46,0.5714285714285714,1.5714285714285714,1.7142857142857142,0.4285714285714285,5.428571428571429,0.5714285714285714,1.1428571428571428,23.0,63.35403726708074,2016
Sebastian Larsson,Sunderland,38,Midfielder,21,1471,0,1,0.7619047619047619,1.0952380952380951,0.1428571428571428,0.4285714285714285,0.0,0.7142857142857143,0.4761904761904761,6.458095238095238,1.761904761904762,0.5714285714285714,1.4285714285714286,0.0,1.5238095238095235,1.0,0.4285714285714285,30.571428571428573,80.06230529595015,2016
Jeremain Lens,Sunderland,35,Midfielder,2,68,0,0,1.5,1.0,0.0,1.5,0.0,0.5,1.0,6.455,1.0,1.0,0.5,0.0,0.0,1.5,0.5,10.0,70.0,2016
Demarai Gray,Leicester,27,Forward,30,1039,1,3,0.9,0.5666666666666667,1.2,0.4666666666666667,0.0666666666666666,0.6,0.8,6.451333333333334,0.6333333333333333,0.2666666666666666,0.3666666666666666,0.0,0.3333333333333333,0.2333333333333333,0.0333333333333333,10.866666666666667,74.84662576687117,2016
Neil Taylor,Swansea,34,Defender,11,922,0,0,0.3636363636363636,0.1818181818181818,0.2727272727272727,0.3636363636363636,0.0,0.6363636363636364,0.8181818181818182,6.450909090909092,2.0,2.272727272727273,1.181818181818182,0.2727272727272727,1.818181818181818,0.9090909090909092,0.2727272727272727,32.81818181818182,73.13019390581718,2016
Jan Kirchhoff,Sunderland,32,Defender,7,436,0,0,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.2857142857142857,0.1428571428571428,6.442857142857143,2.0,1.5714285714285714,1.1428571428571428,0.0,1.7142857142857142,0.8571428571428571,0.0,28.285714285714285,72.72727272727273,2016
Dieumerci Mbokani,Hull,37,Forward,12,763,0,1,1.1666666666666667,0.6666666666666666,0.6666666666666666,1.9166666666666667,1.0,1.9166666666666667,2.083333333333333,6.44,0.25,0.0833333333333333,1.1666666666666667,0.0,0.4166666666666667,0.1666666666666666,0.1666666666666666,14.333333333333334,67.44186046511628,2016
Shay Given,Stoke,47,Goalkeeper,5,450,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.6,0.4,0.0,26.4,64.39393939393939,2016
Leon Britton,Swansea,40,Midfielder,16,1176,0,0,0.0,0.125,0.375,0.5625,0.0,0.625,0.3125,6.434375000000001,1.4375,1.25,0.375,0.0,1.1875,1.125,0.3125,45.3125,89.37931034482759,2016
Rickie Lambert,WBA,41,Forward,1,12,0,0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,6.43,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,50.0,2016
Adama Diomande,Hull,33,Forward,22,1170,2,0,1.0454545454545454,0.5909090909090909,1.0,0.7272727272727273,0.4545454545454545,2.0,1.5909090909090908,6.427272727272728,1.1363636363636365,0.3181818181818182,0.8636363636363636,0.0,0.3181818181818182,1.1363636363636365,0.0909090909090909,14.590909090909092,78.50467289719626,2016
Josh Sims,Southampton,26,Midfielder,7,206,0,1,0.7142857142857143,0.2857142857142857,1.2857142857142858,0.4285714285714285,0.0,0.8571428571428571,0.8571428571428571,6.424285714285714,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,0.2857142857142857,0.0,11.571428571428571,76.5432098765432,2016
Jefferson Montero,Swansea,33,Midfielder,13,375,0,1,0.3076923076923077,0.7692307692307693,1.6153846153846154,0.6923076923076923,0.1538461538461538,0.7692307692307693,0.4615384615384615,6.422307692307693,0.5384615384615384,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.3846153846153846,0.0,7.230769230769231,64.8936170212766,2016
Joe Ledley,Crystal Palace,36,Midfielder,18,1163,1,0,0.1666666666666666,0.3333333333333333,0.2777777777777778,0.5555555555555556,0.0,0.5,0.3888888888888889,6.418333333333333,1.3888888888888888,1.5555555555555556,0.3888888888888889,0.0555555555555555,1.4444444444444444,0.7222222222222222,0.1666666666666666,31.33333333333333,83.33333333333334,2016
Andre Gray,Burnley,32,Forward,32,2268,9,3,1.46875,0.625,0.6875,0.5,1.09375,1.78125,2.3125,6.4153125,0.3125,0.125,0.53125,0.0,0.03125,0.28125,0.03125,11.625,71.7741935483871,2016
Ademola Lookman,Everton,25,Forward,8,290,1,0,2.0,0.0,1.125,0.875,0.25,1.25,0.875,6.41125,0.625,0.25,0.5,0.0,0.375,0.5,0.0,11.75,87.2340425531915,2016
David Marshall,Hull,38,Goalkeeper,16,1440,0,0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,6.410625,0.0,0.0,0.0,0.0,0.5625,0.0625,0.0,25.6875,43.06569343065693,2016
Diafra Sakho,West Ham,33,Forward,4,181,1,0,0.75,0.25,0.5,0.75,1.5,2.0,0.75,6.4075,0.25,0.0,0.75,0.0,1.0,0.25,0.0,8.0,68.75,2016
Abel Hernandez,Hull,33,Forward,24,1428,4,3,1.625,0.5416666666666666,0.0833333333333333,0.4583333333333333,0.4583333333333333,0.75,1.6666666666666667,6.404583333333334,0.2916666666666667,0.125,0.7916666666666666,0.0,0.125,0.5,0.0,10.5,72.22222222222221,2016
Wayne Routledge,Swansea,38,Midfielder,27,1930,3,1,0.7037037037037037,0.925925925925926,0.925925925925926,0.5185185185185185,0.3333333333333333,1.4444444444444444,1.851851851851852,6.401481481481483,0.8148148148148148,0.5185185185185185,1.037037037037037,0.037037037037037,0.7037037037037037,0.7777777777777778,0.0,20.74074074074074,64.64285714285715,2016
Mathieu Debuchy,Arsenal,38,Defender,1,16,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,2016
Grant Leadbitter,Middlesbrough,37,Midfielder,13,708,1,0,1.0,0.6923076923076923,0.3076923076923077,0.5384615384615384,0.0,0.3846153846153846,0.3076923076923077,6.399230769230769,1.0769230769230769,0.7692307692307693,0.6153846153846154,0.0,0.4615384615384615,1.1538461538461535,0.0769230769230769,26.153846153846157,80.0,2016
Giannelli Imbula,Stoke,30,Midfielder,12,796,0,0,0.75,0.4166666666666667,1.75,1.0,0.0,1.0833333333333333,0.9166666666666666,6.3983333333333325,0.9166666666666666,0.3333333333333333,0.25,0.0833333333333333,0.75,0.75,0.0,32.0,86.71875,2016
Shane Long,Southampton,36,Forward,32,1249,3,1,1.28125,0.4375,0.1875,1.15625,0.375,0.40625,0.96875,6.396249999999999,0.375,0.15625,0.875,0.0,0.4375,0.15625,0.125,9.5625,69.93464052287581,2016
Jordy Clasie,Southampton,32,Midfielder,16,1026,1,1,0.75,0.3125,0.0625,0.375,0.0,0.375,0.4375,6.395625000000001,1.125,0.875,0.875,0.0,0.5625,1.1875,0.125,38.9375,84.59069020866774,2016
Isaac Success,Watford,27,Forward,19,506,1,1,0.7368421052631579,0.2631578947368421,1.105263157894737,1.263157894736842,0.0526315789473684,0.7894736842105263,1.263157894736842,6.394210526315791,0.8421052631578947,0.3684210526315789,0.631578947368421,0.0,0.4736842105263157,0.2631578947368421,0.1052631578947368,6.894736842105263,70.22900763358778,2016
James Tarkowski,Burnley,30,Defender,19,556,0,0,0.2631578947368421,0.2105263157894736,0.1578947368421052,0.4736842105263157,0.1052631578947368,0.0526315789473684,0.2105263157894736,6.390526315789473,1.0,0.5789473684210527,0.5263157894736842,0.1578947368421052,2.0,0.4210526315789473,0.3684210526315789,13.789473684210526,67.55725190839695,2016
Kelechi Iheanacho,Man City,26,Forward,20,528,4,3,1.1,0.65,0.4,0.1,0.3,1.0,1.0,6.390499999999999,0.3,0.0,0.4,0.0,0.1,0.15,0.0,9.6,76.5625,2016
David Meyler,Hull,34,Midfielder,20,954,1,0,0.4,0.3,0.15,0.75,0.05,0.7,0.6,6.388,1.35,1.0,0.45,0.0,1.15,0.75,0.1,25.45,80.94302554027504,2016
Fraser Forster,Southampton,35,Goalkeeper,38,3420,0,0,0.0,0.0263157894736842,0.0263157894736842,0.0,0.0,0.0,0.0263157894736842,6.381842105263157,0.0,0.0,0.0,0.0,0.4736842105263157,0.0263157894736842,0.0,22.605263157894736,48.66123399301514,2016
Nampalys Mendy,Leicester,31,Midfielder,4,272,0,0,0.0,0.5,1.0,2.0,0.0,1.25,0.25,6.38,0.5,1.25,1.0,0.0,0.5,1.25,0.25,23.75,81.05263157894737,2016
Simone Zaza,West Ham,32,Forward,8,461,0,0,2.0,1.0,0.375,0.75,0.625,0.75,1.5,6.37875,0.625,0.375,1.375,0.0,0.25,0.5,0.0,13.125,69.52380952380952,2016
Josh Tymon,Hull,24,Defender,5,325,0,0,0.0,0.2,0.6,0.4,0.0,0.6,0.4,6.378,2.0,1.2,0.8,0.0,3.4,0.8,0.2,27.0,75.55555555555556,2016
Juan Camilo Zuniga,Watford,37,Defender,21,815,1,0,0.2857142857142857,0.238095238095238,0.1428571428571428,1.0476190476190477,0.0,0.4285714285714285,0.5238095238095238,6.377619047619047,0.9047619047619048,0.8571428571428571,0.238095238095238,0.0952380952380952,1.0476190476190477,0.4285714285714285,0.0,17.047619047619047,81.00558659217877,2016
Timothy Fosu-Mensah,Man Utd,25,Defender,4,96,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.3775,1.25,0.5,0.75,0.0,1.0,0.5,0.0,10.25,80.48780487804879,2016
Evandro,Hull,37,Midfielder,11,578,0,0,0.2727272727272727,1.0,0.3636363636363636,1.818181818181818,0.0,0.7272727272727273,1.0,6.377272727272728,1.5454545454545454,0.3636363636363636,1.2727272727272727,0.0,0.0909090909090909,1.0909090909090908,0.0,25.363636363636363,81.72043010752688,2016
Harry Winks,Tottenham,27,Midfielder,21,480,1,1,0.2857142857142857,0.3809523809523809,0.5238095238095238,0.4761904761904761,0.0,0.238095238095238,0.0476190476190476,6.3742857142857146,0.4761904761904761,0.238095238095238,0.4761904761904761,0.0,0.2857142857142857,0.3809523809523809,0.0952380952380952,17.428571428571427,90.1639344262295,2016
Viktor Fischer,Middlesbrough,29,Forward,13,439,0,3,0.9230769230769232,0.5384615384615384,0.7692307692307693,0.5384615384615384,0.2307692307692307,0.9230769230769232,0.4615384615384615,6.373076923076923,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0769230769230769,0.1538461538461538,0.0,11.23076923076923,80.13698630136986,2016
Aaron Lennon,Everton,36,Midfielder,11,510,0,1,0.4545454545454545,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.7272727272727273,6.370909090909091,1.181818181818182,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.8181818181818182,0.5454545454545454,0.0909090909090909,12.181818181818182,80.59701492537313,2016
Luis Hernandez,Leicester,34,Defender,4,326,0,0,0.0,1.0,0.0,0.25,0.0,0.5,1.0,6.365,1.75,2.25,1.25,0.0,2.5,1.0,0.0,38.75,79.35483870967742,2016
Ki Sung-Yueng,Swansea,34,Midfielder,23,1287,0,1,0.391304347826087,0.5217391304347826,0.3043478260869565,0.9130434782608696,0.0434782608695652,0.7391304347826086,0.391304347826087,6.363478260869566,1.0869565217391304,0.9130434782608696,0.782608695652174,0.0,0.8260869565217391,0.391304347826087,0.1304347826086956,29.82608695652174,89.50437317784257,2016
Jordon Ibe,Bournemouth,27,Midfielder,25,1059,0,0,0.6,0.72,1.6,0.52,0.04,1.24,1.56,6.361199999999999,0.48,0.36,0.28,0.0,0.12,0.48,0.08,15.12,82.53968253968253,2016
Oumar Niasse,Hull,33,Forward,17,1095,4,1,1.5294117647058822,0.5882352941176471,0.5882352941176471,1.0588235294117647,0.6470588235294118,1.8823529411764703,3.4705882352941178,6.359411764705882,0.5882352941176471,0.0588235294117647,1.0,0.0,0.7647058823529411,0.5294117647058824,0.0,13.882352941176473,69.49152542372882,2016
Lucas Perez,Arsenal,34,Forward,11,265,1,0,0.8181818181818182,0.6363636363636364,0.0909090909090909,0.1818181818181818,0.0,0.3636363636363636,0.6363636363636364,6.358181818181818,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.0,0.0909090909090909,0.2727272727272727,0.0,10.545454545454543,76.72413793103449,2016
Odion Ighalo,Watford,34,Forward,18,1292,1,1,2.055555555555556,0.6111111111111112,0.7777777777777778,0.8333333333333334,0.5,1.2777777777777777,2.555555555555556,6.348888888888889,0.5555555555555556,0.1666666666666666,0.9444444444444444,0.0,0.1666666666666666,0.2777777777777778,0.0555555555555555,16.444444444444443,76.6891891891892,2016
John Terry,Chelsea,42,Defender,9,494,1,0,0.8888888888888888,0.2222222222222222,0.0,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,6.347777777777778,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.1111111111111111,2.333333333333333,0.2222222222222222,0.2222222222222222,35.55555555555556,92.1875,2016
Luciano Narsingh,Swansea,32,Forward,13,411,0,3,0.1538461538461538,0.6153846153846154,0.9230769230769232,0.6923076923076923,0.0769230769230769,0.6153846153846154,0.6153846153846154,6.347692307692308,0.2307692307692307,0.3076923076923077,0.2307692307692307,0.0,0.0769230769230769,0.4615384615384615,0.0,9.461538461538462,87.8048780487805,2016
Stephen Kingsley,Swansea,29,Defender,13,1037,0,0,0.3076923076923077,0.3076923076923077,0.4615384615384615,0.5384615384615384,0.0,0.3846153846153846,0.4615384615384615,6.345384615384615,0.9230769230769232,0.6153846153846154,0.2307692307692307,0.0769230769230769,1.8461538461538465,0.2307692307692307,0.3076923076923077,33.38461538461539,77.64976958525345,2016
Michy Batshuayi,Chelsea,29,Forward,20,239,5,1,0.85,0.05,0.15,0.2,0.2,0.45,0.7,6.3405000000000005,0.1,0.1,0.45,0.0,0.05,0.1,0.0,4.0,83.75,2016
Loris Karius,Liverpool,30,Goalkeeper,10,900,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.34,0.0,0.1,0.0,0.0,0.7,0.0,0.0,26.8,64.92537313432835,2016
Samir Nasri,Man City,36,Midfielder,1,16,0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,90.9090909090909,2016
Vincent Janssen,Tottenham,29,Forward,27,832,2,2,1.1111111111111112,0.5925925925925926,0.1851851851851851,0.925925925925926,0.2962962962962963,1.148148148148148,1.037037037037037,6.33888888888889,0.5555555555555556,0.074074074074074,1.148148148148148,0.0,0.074074074074074,0.1481481481481481,0.0,8.333333333333334,79.55555555555556,2016
Leonardo Ulloa,Leicester,37,Forward,16,435,1,0,0.6875,0.125,0.1875,0.3125,0.25,1.0,1.5,6.3375,0.6875,0.1875,1.25,0.0,0.5,0.625,0.0,14.5625,69.09871244635193,2016
Gokhan Tore,West Ham,31,Midfielder,5,241,0,1,1.0,1.2,0.6,0.2,0.2,0.6,0.6,6.331999999999999,0.8,0.0,0.8,0.0,0.0,0.8,0.0,11.2,71.42857142857143,2016
Tyrone Mings,Bournemouth,30,Defender,7,506,0,0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.0,0.4285714285714285,0.5714285714285714,6.33,1.4285714285714286,0.7142857142857143,1.0,0.5714285714285714,5.571428571428571,0.4285714285714285,0.7142857142857143,43.42857142857143,82.89473684210526,2016
Claudio Bravo,Man City,40,Goalkeeper,22,1969,0,0,0.0,0.0,0.1363636363636363,0.1363636363636363,0.0,0.0,0.0,6.327727272727273,0.0,0.0,0.0,0.0,0.8181818181818182,0.1818181818181818,0.0,30.181818181818183,72.59036144578313,2016
Jeremy Pied,Southampton,34,Defender,4,126,0,0,0.75,0.25,0.5,0.75,0.0,0.0,0.25,6.325,0.75,0.5,0.25,0.0,0.5,0.25,0.25,17.5,80.0,2016
Darron Gibson,Sunderland,35,Midfielder,12,641,0,0,0.5,0.1666666666666666,0.3333333333333333,0.0,0.0,0.25,0.1666666666666666,6.322499999999999,1.0833333333333333,1.1666666666666667,1.0,0.0,1.5,0.6666666666666666,0.1666666666666666,32.25,80.10335917312662,2016
Marcin Wasilewski,Leicester,43,Defender,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,2.0,2.0,0.0,1.0,2.0,0.0,0.0,23.0,69.56521739130434,2016
Ahmed Musa,Leicester,30,Forward,21,755,2,0,0.8095238095238095,0.3333333333333333,0.6666666666666666,0.6190476190476191,0.0476190476190476,0.6190476190476191,1.0952380952380951,6.319047619047619,0.6190476190476191,0.4285714285714285,0.6190476190476191,0.0,0.0952380952380952,0.3333333333333333,0.0,10.19047619047619,68.22429906542055,2016
Ashley Westwood,Burnley,33,Midfielder,9,550,0,0,0.2222222222222222,0.5555555555555556,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,6.296666666666667,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.0,1.3333333333333333,0.8888888888888888,0.4444444444444444,28.55555555555556,78.21011673151752,2016
Wahbi Khazri,Sunderland,32,Forward,21,839,1,0,1.0952380952380951,1.0,0.6190476190476191,0.7619047619047619,0.3333333333333333,1.1428571428571428,1.1904761904761905,6.292380952380952,0.4761904761904761,0.4285714285714285,0.9523809523809524,0.0,0.0952380952380952,0.6666666666666666,0.0,15.095238095238097,76.97160883280758,2016
Kristoffer Nordfeldt,Swansea,34,Goalkeeper,1,90,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,81.81818181818183,2016
Ryan Mason,Hull,32,Midfielder,16,929,1,0,1.0625,0.5,0.1875,1.0,0.0,0.6875,0.625,6.28875,0.8125,0.875,0.5625,0.0,0.625,0.8125,0.25,23.5625,85.6763925729443,2016
